Henthorn,Hodder Place,Whalley Weir,New Jumbles Rock,Samlesbury
3.66,3.04,3.19,8.51,9.34
3.68,3.04,3.17,8.57,9.39
3.68,3.02,3.15,8.62,9.39
3.71,3.0,3.15,8.74,9.39
3.71,3.0,3.13,8.79,9.34
3.73,2.98,3.11,8.79,9.3
3.76,2.98,3.19,8.91,9.3
3.76,2.98,3.08,8.91,9.3
3.78,2.94,3.08,8.91,9.3
3.81,2.94,3.15,8.97,9.3
3.78,2.94,3.1,8.97,9.3
3.78,2.92,3.11,8.91,9.26
3.76,2.92,3.13,8.97,9.26
3.73,2.92,3.15,8.97,9.22
3.71,2.92,3.15,8.97,9.22
3.71,2.92,3.15,8.91,9.22
3.71,2.92,3.21,8.97,9.22
3.68,2.92,3.17,8.91,9.22
3.68,2.92,3.15,8.91,9.22
3.68,2.91,3.21,8.91,9.22
3.68,2.89,3.21,8.85,9.22
3.68,2.87,3.21,8.85,9.22
3.68,2.87,3.23,8.91,9.22
3.68,2.85,3.27,8.91,9.26
3.71,2.85,3.33,8.97,9.26
3.76,2.85,3.33,8.97,9.26
3.76,2.85,3.33,9.02,9.3
3.84,2.85,3.35,9.08,9.3
3.86,2.85,3.37,9.14,9.39
3.86,2.85,3.35,9.26,9.39
3.86,2.87,3.43,9.32,9.43
3.86,2.87,3.72,9.32,9.47
3.84,2.87,3.94,9.38,9.55
3.76,2.87,4.05,9.38,9.6
3.76,2.87,3.99,9.38,9.6
3.73,2.87,3.85,9.43,9.64
3.71,2.87,3.72,9.55,9.68
3.71,2.87,3.64,9.61,9.68
3.68,2.87,3.56,9.74,9.72
3.68,2.87,3.43,9.8,9.72
3.66,2.87,3.41,9.8,9.72
3.68,2.87,3.35,9.67,9.72
3.68,2.85,3.39,9.61,9.77
3.66,2.85,3.29,9.38,9.77
3.68,2.85,3.33,9.32,9.77
3.73,2.87,3.31,9.2,9.77
3.81,2.87,3.33,9.2,9.77
3.84,2.87,3.29,9.14,9.77
3.86,2.87,3.27,9.08,9.77
3.89,2.89,3.21,9.08,9.81
3.91,2.89,3.21,9.14,9.85
3.89,2.89,3.21,9.14,9.89
3.86,2.89,3.23,9.2,9.89
3.84,2.89,3.25,9.2,9.94
3.78,2.89,3.23,9.14,9.98
3.76,2.89,3.23,9.14,10.0
3.73,2.87,3.23,9.14,10.0
3.71,2.87,3.25,9.08,10.1
3.71,2.87,3.21,9.08,10.2
3.68,2.87,3.15,9.08,10.2
3.68,2.87,3.15,9.02,10.2
3.68,2.87,3.13,8.97,10.3
3.68,2.87,3.13,8.97,10.3
3.68,2.87,3.11,8.97,10.4
3.66,2.87,3.1,8.91,10.4
3.66,2.87,3.11,8.91,10.4
3.68,2.87,3.1,8.85,10.5
3.66,2.87,3.1,8.79,10.5
3.63,2.87,3.11,8.79,10.4
3.63,2.87,3.11,8.79,10.4
3.63,2.87,3.21,8.74,10.4
3.61,2.89,3.19,8.74,10.3
3.61,2.89,3.21,8.74,10.3
3.61,2.91,3.29,8.74,10.3
3.58,2.89,3.29,8.74,10.2
3.58,2.91,3.27,8.74,10.2
3.58,2.91,3.15,8.74,10.2
3.58,2.91,3.27,8.79,10.2
3.58,2.92,3.31,8.79,10.1
3.58,2.92,3.27,8.79,10.1
3.58,2.92,3.43,8.79,10.0
3.58,2.94,3.33,8.85,10.0
3.58,2.94,3.25,8.85,10.0
3.58,2.94,3.33,8.85,10.0
3.58,2.98,3.41,8.91,10.0
3.58,2.98,3.31,8.91,9.98
3.58,2.98,3.25,8.91,9.98
3.58,2.98,3.31,8.91,9.89
3.58,3.0,3.29,8.91,9.89
3.58,3.0,3.35,8.97,9.89
3.58,3.0,3.35,8.97,9.89
3.58,3.0,3.35,8.97,9.85
3.56,3.0,3.37,8.97,9.85
3.53,3.0,3.35,8.97,9.85
3.53,3.02,3.41,8.91,9.81
3.53,3.0,3.35,8.97,9.85
3.53,3.0,3.35,8.97,9.77
3.53,3.0,3.35,8.97,9.77
3.51,3.0,3.37,8.97,9.72
3.51,2.98,3.31,8.97,9.72
3.53,2.98,3.35,8.97,9.72
3.51,2.98,3.27,8.97,9.72
3.51,2.98,3.27,8.97,9.68
3.51,2.98,3.33,8.97,9.72
3.48,2.98,3.27,8.91,9.68
3.48,2.98,3.23,8.91,9.68
3.48,2.96,3.25,8.91,9.68
3.46,2.94,3.21,8.85,9.68
3.43,2.94,3.19,8.85,9.72
3.43,2.94,3.15,8.79,9.72
3.43,2.94,3.17,8.79,9.72
3.41,2.92,3.15,8.79,9.72
3.41,2.92,3.13,8.74,9.72
3.41,2.92,3.15,8.74,9.72
3.41,2.91,3.08,8.68,9.77
3.41,2.91,3.13,8.62,9.77
3.38,2.89,3.13,8.57,9.77
3.36,2.87,3.13,8.57,9.81
3.36,2.87,3.13,8.57,9.77
3.33,2.87,3.1,8.57,9.81
3.33,2.85,3.08,8.51,9.81
3.33,2.85,3.1,8.51,9.81
3.33,2.85,3.1,8.51,9.81
3.31,2.85,3.06,8.51,9.81
3.31,2.81,3.08,8.4,9.81
3.29,2.81,3.06,8.4,9.81
3.26,2.81,3.08,8.34,9.81
3.26,2.79,3.06,8.34,9.81
3.26,2.79,3.04,8.34,9.81
3.26,2.79,3.02,8.34,9.81
3.24,2.78,3.06,8.23,9.77
3.24,2.78,3.02,8.23,9.77
3.21,2.76,3.0,8.18,9.77
3.21,2.74,3.0,8.18,9.77
3.19,2.74,3.0,8.18,9.72
3.19,2.72,3.06,8.18,9.72
3.17,2.72,2.96,8.12,9.72
3.17,2.72,3.0,8.12,9.68
3.17,2.72,2.94,8.01,9.64
3.17,2.7,2.94,8.07,9.64
3.14,2.69,2.91,8.07,9.6
3.14,2.69,2.87,8.01,9.6
3.14,2.67,2.82,7.96,9.55
3.12,2.67,2.82,7.96,9.55
3.1,2.67,2.78,7.91,9.47
3.1,2.67,2.76,7.91,9.47
3.1,2.65,2.8,7.8,9.43
3.1,2.65,2.69,7.8,9.43
3.1,2.65,2.74,7.74,9.39
3.07,2.63,2.69,7.69,9.39
3.07,2.62,2.71,7.64,9.39
3.05,2.62,2.69,7.64,9.34
3.05,2.62,2.67,7.59,9.3
3.07,2.62,2.71,7.59,9.3
3.05,2.62,2.66,7.59,9.3
3.07,2.62,2.69,7.59,9.3
3.07,2.63,2.69,7.59,9.3
3.1,2.63,2.64,7.59,9.3
3.1,2.65,2.69,7.59,9.3
3.17,2.65,2.64,7.59,9.26
3.21,2.65,2.67,7.59,9.26
3.29,2.65,2.69,7.59,9.26
3.31,2.67,2.71,7.59,9.26
3.33,2.67,2.74,7.64,9.22
3.33,2.67,2.74,7.69,9.18
3.33,2.69,2.85,7.74,9.22
3.36,2.69,2.94,7.8,9.18
3.38,2.69,3.08,7.8,9.14
3.41,2.69,3.19,7.85,9.14
3.43,2.7,3.27,7.91,9.14
3.43,2.7,3.33,7.96,9.09
3.43,2.7,3.31,8.07,9.09
3.43,2.72,3.33,8.23,9.09
3.41,2.72,3.31,8.34,9.05
3.41,2.72,3.31,8.4,9.05
3.36,2.74,3.29,8.57,9.01
3.36,2.76,3.47,8.57,9.01
3.36,2.78,3.45,8.68,9.01
3.33,2.79,3.58,8.68,8.97
3.33,2.81,3.62,8.68,8.97
3.31,2.85,3.58,8.68,8.89
3.31,2.91,3.7,8.68,8.89
3.31,2.94,3.72,8.74,8.85
3.29,3.0,3.7,8.74,8.85
3.29,3.06,3.81,8.79,8.85
3.29,3.12,3.85,8.85,8.85
3.29,3.21,3.85,8.91,8.81
3.26,3.32,3.96,8.97,8.85
3.26,3.4,4.01,9.08,8.85
3.26,3.48,4.05,9.08,8.89
3.29,3.56,4.05,9.26,8.97
3.31,3.63,4.08,9.38,9.18
3.36,3.71,4.31,9.55,9.3
3.41,3.89,4.31,9.8,9.47
3.51,4.07,4.86,10.1,9.55
3.76,4.28,5.19,10.4,9.6
4.07,4.72,4.94,10.7,9.68
5.11,5.37,5.07,11.2,9.77
5.74,5.87,5.07,12.1,9.98
6.08,6.46,5.14,13.0,10.2
6.28,7.44,5.76,14.1,10.8
6.41,8.54,7.34,15.9,11.2
6.84,10.4,8.99,17.8,11.5
7.8,12.8,9.55,19.6,11.8
8.94,14.8,10.1,21.7,12.1
10.8,15.9,10.7,25.0,12.4
12.3,16.6,11.7,29.8,12.7
12.6,17.1,13.5,35.4,13.0
12.5,17.3,16.5,40.2,13.3
12.2,17.4,18.1,43.6,13.7
12.0,17.7,18.2,46.2,14.2
11.7,20.2,17.8,48.5,14.8
11.4,23.9,17.1,50.3,15.4
11.2,25.6,16.5,51.2,16.0
10.9,25.7,16.3,53.2,16.6
10.9,25.7,15.8,55.3,17.2
11.3,25.3,15.5,55.9,17.7
11.9,25.1,15.2,55.9,18.3
12.2,24.9,14.8,55.2,19.0
12.3,24.6,14.4,55.0,20.1
12.3,24.6,13.8,54.7,21.6
12.3,24.0,13.4,54.3,24.3
12.3,23.5,13.7,53.8,28.5
12.4,23.3,18.2,52.9,33.5
12.5,22.9,21.4,52.2,38.7
12.4,22.3,21.6,51.9,43.3
12.1,21.8,20.8,53.8,47.2
11.9,21.3,19.9,56.4,50.2
11.6,20.7,18.9,56.5,52.5
11.3,20.2,17.8,55.8,54.2
11.1,19.7,16.9,53.8,55.3
10.9,19.3,16.0,52.3,56.0
10.7,18.7,15.3,50.7,56.3
10.6,18.4,14.5,49.1,56.3
10.5,17.8,13.8,47.5,56.0
10.3,17.4,13.2,46.1,55.8
10.2,17.0,12.6,44.8,55.3
10.1,16.6,12.2,43.6,55.0
10.1,16.3,11.7,42.2,54.8
10.1,15.9,11.2,41.0,54.7
10.2,15.5,10.9,40.1,54.8
12.4,15.2,10.5,39.1,54.9
19.6,14.9,10.2,38.2,54.8
22.7,14.7,9.95,38.2,54.5
23.7,14.5,9.64,42.3,54.1
24.1,14.2,9.47,47.7,53.3
24.2,13.8,9.2,50.0,52.5
24.2,13.6,9.12,50.6,51.5
24.1,13.4,8.94,50.3,50.5
24.0,13.2,8.8,49.8,49.5
23.8,12.9,8.62,49.4,48.5
23.4,12.7,8.48,48.8,47.5
23.0,12.5,8.41,48.2,46.5
22.7,12.4,8.34,47.5,45.5
22.5,12.2,8.2,46.8,44.7
22.0,11.9,8.1,46.2,44.0
21.8,11.8,8.0,45.3,43.5
21.4,11.6,7.9,44.8,43.4
21.0,11.4,7.83,44.0,43.8
20.7,11.2,7.73,43.3,44.7
20.3,11.1,7.73,42.5,45.8
20.1,11.0,7.63,41.8,47.0
19.7,10.8,7.6,41.2,47.9
19.4,10.6,7.6,40.5,48.5
19.2,10.5,7.44,39.9,48.7
18.8,10.3,7.44,39.2,48.9
18.6,10.2,7.37,38.6,48.7
18.4,10.0,7.37,38.2,48.5
18.1,9.93,7.37,37.7,48.0
17.9,9.79,7.28,37.0,47.6
17.7,9.62,7.09,36.5,47.2
17.5,9.53,7.37,36.0,46.7
17.4,9.31,7.09,35.6,46.2
17.2,9.27,6.93,35.2,45.5
17.1,9.1,7.15,34.7,45.0
17.0,9.02,6.81,34.5,44.5
17.0,8.81,6.87,33.9,44.0
16.8,8.81,6.75,33.6,43.5
16.8,8.76,6.93,33.4,42.8
16.8,8.65,6.72,33.0,42.4
16.8,8.5,6.54,32.8,41.9
16.7,8.43,6.63,32.6,41.4
16.6,8.33,6.57,32.4,40.9
16.6,8.22,6.57,32.0,40.4
16.5,8.08,6.63,31.7,40.1
16.6,8.01,6.36,31.6,39.6
16.4,7.94,6.42,31.2,39.2
16.3,7.88,6.36,31.1,38.7
16.2,7.81,6.24,30.9,38.4
16.1,7.71,6.33,30.7,38.1
15.9,7.61,6.16,30.3,37.7
15.8,7.54,6.16,30.0,37.4
15.6,7.44,6.24,29.8,37.0
15.5,7.37,6.21,29.4,36.8
15.3,7.24,6.04,29.3,36.5
15.2,7.24,5.93,29.0,36.2
15.0,7.15,5.96,28.7,35.9
14.9,7.05,6.01,28.4,35.6
14.7,7.02,5.76,28.1,35.4
14.5,6.96,5.76,27.8,35.2
14.3,6.89,5.76,27.5,35.0
14.1,6.8,5.68,27.2,34.8
13.9,6.77,5.73,27.1,34.6
13.9,6.67,5.65,26.7,34.4
13.7,6.58,5.65,26.3,34.2
13.5,6.55,5.68,26.0,34.0
13.3,6.49,5.68,25.9,33.7
13.1,6.4,5.62,25.5,33.5
13.0,6.34,5.54,25.3,33.3
12.8,6.28,5.49,25.1,33.1
12.7,6.22,5.54,24.8,32.8
12.4,6.16,5.49,24.4,32.5
12.3,6.1,5.54,24.1,32.2
12.0,6.05,5.46,23.8,32.0
12.0,5.99,5.41,23.6,31.7
11.8,5.93,5.33,23.4,31.5
11.6,5.87,5.27,23.3,31.2
11.5,5.82,5.3,23.0,31.0
11.4,5.76,5.25,22.7,30.7
11.2,5.7,5.27,22.5,30.4
11.1,5.67,5.17,22.3,30.1
10.9,5.65,5.19,22.0,29.8
10.8,5.56,5.12,21.8,29.6
10.7,5.54,5.12,21.7,29.3
10.6,5.48,5.07,21.4,29.0
10.4,5.45,4.99,21.2,28.7
10.3,5.4,4.91,21.0,28.5
10.2,5.37,4.81,20.7,28.3
10.1,5.32,4.79,20.4,28.0
10.0,5.29,4.74,20.3,27.8
9.91,5.26,4.69,20.1,27.4
9.75,5.21,4.64,19.9,27.2
9.71,5.18,4.62,19.7,26.9
9.64,5.13,4.54,19.4,26.7
9.48,5.1,4.45,19.2,26.5
9.44,5.08,4.4,19.2,26.3
9.36,5.05,4.33,18.9,26.0
9.25,5.03,4.33,18.7,25.8
9.13,5.0,4.24,18.5,25.6
9.09,4.95,4.21,18.3,25.4
8.98,4.92,4.24,18.2,25.1
8.9,4.9,4.21,17.9,24.9
8.83,4.87,4.14,17.8,24.6
8.75,4.85,4.1,17.6,24.5
8.72,4.82,4.05,17.5,24.2
8.6,4.79,4.08,17.3,24.0
8.53,4.77,4.1,17.2,23.8
8.46,4.74,4.01,17.0,23.5
8.38,4.72,4.01,16.9,23.4
8.35,4.67,4.01,16.7,23.2
8.27,4.67,4.03,16.7,23.0
8.2,4.64,4.01,16.6,22.8
8.16,4.62,4.01,16.4,22.5
8.05,4.59,4.01,16.3,22.4
7.98,4.57,4.03,16.3,22.2
7.91,4.57,3.94,16.2,22.0
7.84,4.52,4.19,16.1,21.9
7.8,4.52,3.94,15.9,21.6
7.73,4.5,4.08,15.9,21.4
7.7,4.5,4.05,15.9,21.3
7.63,4.47,4.08,15.6,21.1
7.56,4.45,4.1,15.6,20.9
7.49,4.4,4.12,15.6,20.7
7.45,4.4,4.03,15.5,20.6
7.38,4.4,4.08,15.5,20.5
7.35,4.4,4.31,15.4,20.2
7.28,4.38,4.01,15.3,20.1
7.21,4.35,4.21,15.1,19.9
7.21,4.33,4.08,15.1,19.8
7.14,4.33,4.17,15.1,19.6
7.07,4.33,4.08,15.1,19.6
7.04,4.33,4.1,15.0,19.4
7.0,4.33,4.33,14.8,19.2
6.97,4.3,4.08,14.8,19.2
6.94,4.28,4.31,14.8,19.0
6.87,4.26,4.01,14.8,18.8
6.8,4.26,4.24,14.7,18.8
6.77,4.26,3.99,14.6,18.8
6.74,4.23,4.01,14.5,18.6
6.7,4.23,4.01,14.5,18.6
6.64,4.23,4.01,14.4,18.6
6.57,4.21,3.96,14.3,18.4
6.54,4.21,3.94,14.2,18.2
6.5,4.19,3.92,14.1,18.2
6.47,4.16,3.94,14.1,18.1
6.41,4.19,3.92,14.0,18.0
6.41,4.16,3.92,14.0,18.0
6.34,4.19,4.01,13.8,17.9
6.31,4.16,3.94,13.8,17.8
6.28,4.16,3.92,13.8,17.7
6.24,4.14,3.94,13.7,17.6
6.21,4.16,3.9,13.6,17.5
6.18,4.16,3.94,13.6,17.4
6.15,4.16,3.94,13.5,17.3
6.12,4.14,3.99,13.5,17.3
6.08,4.14,3.94,13.5,17.2
6.05,4.14,3.94,13.5,17.2
6.05,4.12,4.01,13.5,17.0
6.02,4.09,3.94,13.4,17.0
5.96,4.07,3.94,13.4,16.9
5.96,4.07,3.92,13.3,16.9
5.93,4.07,3.96,13.3,16.8
5.9,4.05,3.9,13.3,16.7
5.83,4.03,3.85,13.3,16.6
5.83,4.03,3.79,13.2,16.5
5.8,4.0,3.85,13.0,16.4
5.77,4.0,3.85,13.0,16.3
5.74,4.0,3.77,13.0,16.2
5.74,3.98,3.85,13.0,16.2
5.71,3.98,3.77,12.9,16.1
5.68,3.98,3.83,12.9,16.0
5.65,3.96,3.7,12.8,15.9
5.62,3.94,3.81,12.8,15.8
5.59,3.94,3.77,12.7,15.8
5.55,3.94,3.72,12.7,15.7
5.52,3.91,3.72,12.5,15.6
5.49,3.91,3.77,12.5,15.5
5.46,3.89,3.7,12.5,15.5
5.46,3.87,3.7,12.5,15.4
5.4,3.87,3.66,12.4,15.4
5.4,3.87,3.64,12.3,15.4
5.34,3.85,3.68,12.3,15.3
5.34,3.85,3.6,12.3,15.3
5.31,3.85,3.56,12.2,15.2
5.31,3.82,3.56,12.1,15.1
5.28,3.82,3.53,12.1,15.1
5.25,3.8,3.53,12.0,15.0
5.22,3.78,3.53,12.0,15.0
5.22,3.78,3.53,11.9,15.0
5.19,3.78,3.47,11.9,14.9
5.16,3.78,3.43,11.8,14.8
5.16,3.78,3.47,11.8,14.7
5.13,3.76,3.41,11.7,14.7
5.13,3.76,3.41,11.7,14.6
5.11,3.74,3.39,11.7,14.6
5.11,3.71,3.35,11.6,14.5
5.08,3.71,3.35,11.5,14.5
5.08,3.71,3.31,11.5,14.4
5.08,3.69,3.33,11.4,14.4
5.05,3.69,3.27,11.4,14.3
5.02,3.69,3.27,11.3,14.2
5.02,3.67,3.27,11.3,14.2
5.02,3.67,3.25,11.3,14.1
4.99,3.67,3.23,11.3,14.1
4.99,3.65,3.25,11.2,14.0
4.99,3.65,3.25,11.1,14.0
4.99,3.63,3.35,11.1,14.0
4.99,3.63,3.39,11.1,14.0
4.99,3.63,3.47,11.1,13.8
4.93,3.63,3.62,11.1,13.8
4.93,3.61,3.53,11.1,13.7
4.93,3.61,3.53,11.1,13.6
4.9,3.61,3.51,11.1,13.6
4.9,3.59,3.53,11.1,13.5
4.9,3.59,3.56,11.1,13.4
4.87,3.56,3.66,11.3,13.4
4.87,3.56,3.68,11.2,13.3
4.84,3.56,3.56,11.3,13.2
4.87,3.56,3.7,11.2,13.2
4.82,3.56,3.41,11.2,13.2
4.82,3.54,3.49,11.2,13.1
4.82,3.54,3.6,11.2,13.0
4.79,3.54,3.81,11.2,13.0
4.79,3.54,3.51,11.1,12.9
4.79,3.52,3.75,11.1,12.9
4.76,3.52,3.72,11.1,12.9
4.73,3.52,3.72,11.1,12.8
4.73,3.52,3.77,11.1,12.8
4.73,3.52,3.79,11.1,12.7
4.7,3.5,3.79,11.1,12.7
4.7,3.5,3.88,11.1,12.6
4.67,3.48,3.77,11.1,12.5
4.67,3.48,3.79,11.1,12.5
4.64,3.48,3.79,11.1,12.5
4.62,3.48,3.77,11.1,12.5
4.62,3.48,3.72,11.1,12.5
4.62,3.48,3.7,11.1,12.5
4.59,3.46,3.68,11.1,12.5
4.59,3.46,3.64,11.1,12.5
4.59,3.46,3.64,11.0,12.6
4.56,3.46,3.64,10.9,12.6
4.56,3.44,3.7,10.9,12.6
4.56,3.42,3.79,10.9,12.6
4.56,3.42,3.68,10.9,12.6
4.56,3.42,3.83,10.8,12.6
4.59,3.38,3.85,10.8,12.6
4.59,3.4,3.88,10.9,12.6
4.59,3.4,3.94,10.9,12.6
4.59,3.4,4.01,10.9,12.6
4.62,3.38,3.85,10.9,12.5
4.62,3.38,3.79,10.9,12.5
4.59,3.36,3.83,11.1,12.5
4.53,3.34,3.88,11.0,12.5
4.53,3.34,3.94,11.1,12.5
4.53,3.34,4.19,11.1,12.5
4.53,3.34,4.28,10.9,12.5
4.51,3.34,4.31,10.9,12.5
4.51,3.34,4.35,10.9,12.5
4.51,3.34,4.33,11.0,12.5
4.53,3.32,4.42,11.1,12.5
4.53,3.32,4.35,11.2,12.4
4.56,3.32,4.45,11.3,12.5
4.62,3.32,4.47,11.3,12.4
4.62,3.29,4.57,11.3,12.4
4.64,3.27,4.59,11.3,12.4
4.7,3.27,4.76,11.3,12.3
4.7,3.27,4.91,11.4,12.3
4.76,3.27,4.99,11.5,12.3
4.82,3.27,4.99,11.5,12.3
4.84,3.27,5.09,11.6,12.3
4.84,3.27,5.09,11.8,12.3
4.87,3.27,5.19,11.9,12.3
4.87,3.29,5.27,12.1,12.2
4.87,3.32,5.3,12.1,12.1
4.9,3.34,5.33,12.2,12.2
4.9,3.38,5.43,12.3,12.2
4.9,3.4,5.27,12.3,12.3
4.93,3.42,5.27,12.5,12.2
4.96,3.44,5.25,12.5,12.2
5.02,3.46,5.19,12.5,12.3
5.08,3.46,5.14,12.6,12.3
5.16,3.46,5.12,12.7,12.3
5.28,3.46,5.01,12.8,12.3
5.4,3.46,5.01,12.8,12.3
5.59,3.46,4.99,12.8,12.3
5.8,3.44,4.94,12.8,12.3
6.08,3.42,4.84,12.9,12.4
6.5,3.42,4.84,13.0,12.4
7.04,3.42,4.76,13.1,12.5
7.66,3.42,4.71,13.3,12.5
8.2,3.44,4.71,13.5,12.6
8.75,3.48,4.62,13.9,12.6
9.21,3.52,4.49,14.4,12.7
9.71,3.56,4.52,15.1,12.8
10.2,3.63,4.47,15.6,12.9
10.5,3.63,4.47,16.2,13.0
10.9,3.63,4.47,16.7,13.2
11.2,3.63,4.47,17.2,13.2
11.4,3.63,4.42,17.8,13.3
11.5,3.63,4.33,18.1,13.4
11.6,3.63,4.35,18.5,13.5
11.6,3.59,4.33,18.6,13.6
11.6,3.56,4.33,18.8,13.7
11.6,3.56,4.31,18.9,13.8
11.6,3.54,4.26,18.9,13.8
11.5,3.54,4.17,18.9,14.0
11.5,3.52,4.19,18.8,14.0
11.4,3.52,4.19,18.8,14.1
11.2,3.48,4.08,18.7,14.2
11.1,3.48,4.19,18.6,14.3
11.0,3.48,4.24,18.5,14.4
10.9,3.46,4.17,18.4,14.6
10.7,3.46,4.31,18.2,14.9
10.6,3.44,4.17,18.2,15.2
10.6,3.42,4.17,18.0,15.7
10.4,3.42,4.08,17.8,16.1
10.3,3.42,4.12,17.8,16.6
10.2,3.4,4.17,17.6,17.3
10.1,3.4,4.08,17.5,17.9
9.99,3.4,4.24,17.3,18.4
9.87,3.38,4.08,17.2,19.0
9.75,3.38,4.24,17.0,19.4
9.64,3.36,4.19,16.8,19.8
9.52,3.36,4.01,16.7,20.1
9.48,3.36,4.17,16.7,20.3
9.36,3.38,4.19,16.5,20.5
9.29,3.38,3.99,16.4,20.5
9.21,3.36,4.19,16.3,20.7
9.09,3.34,4.03,16.2,20.7
9.02,3.34,4.08,16.1,20.7
8.9,3.34,3.94,16.1,20.5
8.83,3.32,4.03,15.9,20.4
8.72,3.32,4.01,15.9,20.4
8.6,3.27,4.05,15.7,20.3
8.6,3.27,4.03,15.6,20.1
8.46,3.25,4.01,15.5,20.1
8.42,3.25,4.03,15.3,19.9
8.35,3.23,3.79,15.1,19.8
8.27,3.21,3.94,15.1,19.6
8.16,3.19,4.03,15.0,19.6
8.05,3.19,3.92,14.8,19.5
8.02,3.19,3.85,14.8,19.3
7.95,3.19,3.83,14.7,19.2
7.84,3.19,3.83,14.5,19.0
7.8,3.18,3.85,14.4,18.9
7.73,3.18,3.92,14.4,18.8
7.7,3.16,3.79,14.3,18.6
7.59,3.14,3.79,14.1,18.6
7.56,3.12,3.72,14.1,18.4
7.52,3.12,3.79,14.0,18.2
7.45,3.12,3.62,14.0,18.1
7.42,3.12,3.77,13.8,18.0
7.35,3.12,3.7,13.8,17.9
7.31,3.12,3.64,13.7,17.8
7.24,3.1,3.7,13.6,17.7
7.21,3.1,3.7,13.5,17.6
7.18,3.08,3.64,13.5,17.4
7.11,3.08,3.7,13.4,17.3
7.07,3.06,3.64,13.3,17.2
7.0,3.06,3.68,13.3,17.0
6.97,3.06,3.6,13.2,17.0
6.9,3.04,3.58,13.2,16.9
6.87,3.04,3.7,13.0,16.7
6.8,3.02,3.49,13.0,16.6
6.77,3.0,3.56,12.9,16.5
6.74,3.0,3.56,12.8,16.4
6.64,2.98,3.64,12.8,16.3
6.6,2.98,3.51,12.7,16.2
6.57,2.98,3.62,12.5,16.0
6.5,2.98,3.56,12.5,15.9
6.47,2.96,3.56,12.5,15.8
6.44,2.94,3.56,12.3,15.8
6.41,2.94,3.56,12.3,15.7
6.37,2.92,3.49,12.2,15.6
6.31,2.92,3.49,12.2,15.5
6.28,2.92,3.45,12.2,15.4
6.24,2.92,3.43,12.1,15.3
6.18,2.91,3.41,12.0,15.2
6.15,2.91,3.37,12.0,15.1
6.15,2.91,3.35,11.9,15.0
6.08,2.89,3.31,11.8,14.9
6.08,2.89,3.27,11.7,14.8
6.02,2.87,3.21,11.7,14.8
6.02,2.87,3.27,11.7,14.6
5.96,2.87,3.15,11.5,14.6
5.93,2.87,3.17,11.5,14.6
5.9,2.85,3.15,11.4,14.5
5.86,2.85,3.15,11.3,14.4
5.83,2.85,3.13,11.3,14.3
5.8,2.85,3.08,11.3,14.2
5.77,2.85,3.08,11.1,14.1
5.74,2.83,3.06,11.1,14.1
5.71,2.83,3.08,11.1,14.0
5.68,2.83,3.02,11.0,14.0
5.65,2.81,3.04,10.9,13.8
5.62,2.81,3.06,10.9,13.8
5.62,2.81,2.98,10.9,13.7
5.55,2.79,3.02,10.8,13.6
5.52,2.79,3.0,10.7,13.6
5.52,2.79,2.96,10.7,13.5
5.52,2.79,3.04,10.6,13.4
5.49,2.79,3.06,10.6,13.3
5.43,2.79,2.98,10.6,13.3
5.43,2.79,3.06,10.5,13.2
5.4,2.78,3.06,10.5,13.1
5.4,2.78,3.08,10.5,13.1
5.34,2.78,3.13,10.5,13.0
5.31,2.78,3.11,10.4,12.9
5.31,2.78,3.08,10.4,12.9
5.31,2.76,3.15,10.4,12.8
5.28,2.76,3.08,10.4,12.7
5.22,2.76,3.19,10.4,12.6
5.22,2.74,3.15,10.4,12.6
5.19,2.74,3.15,10.4,12.5
5.13,2.74,3.25,10.4,12.4
5.13,2.74,3.21,10.4,12.4
5.11,2.74,3.21,10.2,12.3
5.11,2.74,3.19,10.2,12.3
5.08,2.74,3.27,10.2,12.1
5.05,2.74,3.19,10.2,12.1
5.02,2.74,3.21,10.2,12.0
4.99,2.72,3.21,10.2,11.9
4.99,2.72,3.15,10.2,11.9
4.93,2.72,3.21,10.2,11.9
4.9,2.72,3.15,10.2,11.8
4.9,2.72,3.21,10.2,11.7
4.9,2.72,3.19,10.1,11.7
4.87,2.72,3.21,10.0,11.7
4.84,2.72,3.17,9.98,11.6
4.82,2.72,3.27,9.98,11.6
4.79,2.72,3.27,9.98,11.6
4.79,2.72,3.21,9.98,11.6
4.79,2.7,3.21,9.92,11.5
4.73,2.7,3.23,9.92,11.4
4.73,2.69,3.25,9.92,11.4
4.7,2.69,3.23,9.98,11.4
4.7,2.69,3.27,9.92,11.4
4.67,2.69,3.21,9.86,11.4
4.67,2.69,3.25,9.8,11.4
4.62,2.69,3.23,9.8,11.4
4.62,2.67,3.21,9.8,11.3
4.62,2.67,3.21,9.8,11.3
4.59,2.67,3.19,9.74,11.3
4.59,2.67,3.27,9.74,11.3
4.56,2.67,3.23,9.74,11.3
4.53,2.67,3.21,9.67,11.3
4.53,2.67,3.25,9.61,11.3
4.51,2.67,3.21,9.61,11.2
4.51,2.67,3.19,9.67,11.2
4.48,2.65,3.15,9.55,11.2
4.48,2.65,3.15,9.61,11.2
4.48,2.65,3.11,9.55,11.2
4.42,2.65,3.15,9.55,11.1
4.42,2.63,3.1,9.55,11.1
4.42,2.63,3.13,9.55,11.1
4.42,2.62,3.13,9.49,11.1
4.39,2.62,3.11,9.49,11.1
4.39,2.62,3.08,9.38,11.0
