ira,a401,hval,hmort,hequity,nifa,net_nifa,tfa,net_tfa,tfa_he,tw,age,inc,fsize,educ,db,marr,male,twoearn,dum91,e401,p401,pira,nohs,hs,smcol,col,icat,ecat,zhat,net_n401,hown,i1,i2,i3,i4,i5,i6,i7,a1,a2,a3,a4,a5
0,0,35000,35000,0,200,-30,200,-30,-30,7470,48,19176,4,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,-30,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,2000,2000,2000,2000,2000,5350,37,24546,3,12,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0.2060434,2000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,2000,0,2000,65,-453,65,-453,1547,1855,33,15000,7,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,-453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4500,0,95000,50000,45000,16000,-4500,20500,0,45000,49000,46,18000,2,14,0,0,0,0,1,0,0,1,0,0,1,0,2,3,0.1320933,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,65000,15000,50000,58930,55000,58930,55000,105000,122743,64,34932,3,15,0,1,0,1,1,0,0,0,0,0,1,0,4,3,0.3719455,55000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,75000,67000,8000,350,-2150,350,-2150,5850,6833,48,14025,2,14,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0.143074,-2150,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,1800,1800,1800,1800,1800,1800,49,25608,1,3,0,0,1,0,1,0,0,0,1,0,0,0,3,1,0.2060434,1800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,75000,72000,3000,50,-2950,50,-2950,50,50,49,16920,3,12,0,1,0,1,1,0,0,0,0,1,0,0,2,2,0.1582553,-2950,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,60000,20000,40000,47749,46249,47749,46249,86249,86249,61,42528,2,12,0,1,0,0,1,0,0,0,0,1,0,0,5,2,0.4407951,46249,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,0,-1000,0,-1000,-1000,-500,45,8586,1,12,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.0278493,-1000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,0,0,0,700,39,17850,6,4,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1283302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,6000,0,6000,63,63,63,63,6063,6063,27,17832,4,13,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0.1582553,63,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,450,350,450,350,350,1200,29,18000,2,15,1,0,0,0,1,0,0,0,0,0,1,0,2,3,0.4215196,350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,40000,36000,4000,4000,3400,4000,3400,7400,7400,28,17070,4,10,0,1,0,1,1,0,0,0,1,0,0,0,2,1,0.1582553,3400,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,12000,10000,2000,3000,3000,3000,3000,5000,9500,33,11898,2,12,1,0,1,0,1,0,0,0,0,1,0,0,2,2,0.4041266,3000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,215000,73400,141600,2720,1970,2720,1970,143570,143570,39,41088,5,18,0,1,0,1,1,0,0,0,0,0,0,1,5,4,0.4407951,1970,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,75000,0,75000,700,-1700,700,-1700,73300,79300,36,41694,2,14,1,1,0,1,1,0,0,0,0,0,1,0,5,3,0.6077043,-1700,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,-9000,0,-9000,-9000,-9000,40,14241,5,14,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0.1152104,-9000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,559,-5371,559,-5371,-5371,-2021,60,5436,2,6,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.0278493,-5371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000,0,73000,0,73000,16250,15897,66250,65897,138897,252897,56,39546,1,12,0,0,1,0,1,0,0,1,0,1,0,0,4,2,0.3669286,65897,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,90000,44000,46000,3000,2000,3000,2000,48000,68000,58,14460,2,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,2000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,53000,10000,43000,50,-3050,50,-3050,39950,44750,34,16977,5,14,0,1,0,0,1,0,0,0,0,0,1,0,2,3,0.1582553,-3050,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3000,0,0,0,0,3999,3899,6999,6899,6899,11790,26,28830,1,12,1,0,1,0,1,0,0,1,0,1,0,0,3,2,0.5117899,6899,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2000,2000,2000,2000,2000,2900,60,14541,3,8,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1283302,2000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,300,300,300,300,300,300,41,49980,5,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.3243191,300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2000,0,0,0,0,11550,11400,13550,13400,13400,20400,26,32070,2,16,0,1,0,1,1,0,0,1,0,0,0,1,4,4,0.277538,13400,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,100000,23000,77000,2542,-2238,2542,-2238,74762,76075,55,60528,2,12,0,1,0,0,1,0,0,0,0,1,0,0,6,2,0.5405443,-2238,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,40000,25000,15000,2000,1800,2000,1800,16800,16800,45,24426,1,12,1,0,0,0,1,0,0,0,0,1,0,0,3,2,0.491887,1800,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,9699,8599,9699,8599,8599,10599,31,42330,4,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.3243191,8599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,10,-1715,10,-1715,-1715,-549,31,14400,3,14,1,0,0,0,1,0,0,0,0,0,1,0,2,3,0.4215196,-1715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,1200,600,1200,600,600,6450,51,20496,1,12,1,0,1,0,1,0,0,0,0,1,0,0,3,2,0.5315681,600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,42000,15000,27000,67600,67600,67600,67600,94600,94600,44,34755,4,1,0,1,0,0,1,0,0,0,1,0,0,0,4,1,0.3719455,67600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1300,-4200,1300,-4200,-4200,4800,40,60846,3,16,0,1,0,0,1,0,0,0,0,0,0,1,6,4,0.3598378,-4200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,60000,60000,0,249,249,749,749,749,749,37,44475,2,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.4407951,249,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,285000,150000,135000,1200,-10600,1200,-10600,124400,124400,39,97722,6,12,0,1,0,1,1,0,0,0,0,1,0,0,7,2,0.5679367,-10600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,95000,75000,20000,5050,-750,5050,-750,19250,29250,35,69696,5,18,1,1,0,1,1,0,0,0,0,0,0,1,6,4,0.6688337,-750,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,75000,0,75000,136,-2364,136,-2364,72636,72636,46,12954,5,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.143074,-2364,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,0,0,0,0,0,0,40,15402,5,7,0,1,1,0,1,0,0,0,1,0,0,0,2,1,0.1283302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1000,-6700,1000,-6700,-6700,-3700,25,60495,2,13,0,1,0,1,1,0,0,0,0,0,1,0,6,3,0.3598378,-6700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,750,750,750,750,750,2916,63,26580,2,11,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0.2060434,750,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3000,0,300000,70000,230000,35500,19500,48500,32500,262500,273000,53,101949,3,12,0,1,0,0,1,0,0,1,0,1,0,0,7,2,0.5801663,22500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,22,-843,22,-843,-843,157,32,12207,1,12,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0.1152104,-843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,14000,12000,2000,50,-950,50,-950,1050,1050,38,15360,4,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,-950,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,40000,0,40000,3000,3000,3000,3000,43000,47475,53,28980,1,12,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0.2694195,3000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,500,500,500,500,500,8500,29,24510,4,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.2092901,500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,31050,31050,0,0,-650,0,-650,-650,-150,32,9069,4,13,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0.036628,-650,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,80000,30000,50000,168,-3332,168,-3332,46668,46668,49,59256,2,13,0,1,0,1,1,0,0,0,0,0,1,0,6,3,0.5405443,-3332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,12000,7000,5000,0,-1500,0,-1500,3500,6400,28,9240,4,12,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0.062312,-1500,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15000,0,0,0,0,97000,97000,112000,112000,112000,115550,44,22416,1,18,0,0,1,0,1,0,0,1,0,0,0,1,3,4,0.2029813,112000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,3000,2400,3000,2400,2400,4150,30,25650,1,12,0,0,1,0,1,0,0,0,0,1,0,0,3,2,0.2060434,2400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,135000,52000,83000,3700,840,3700,840,83840,83840,50,27561,4,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.273178,840,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,45000,0,45000,400,-900,400,-900,44100,60100,36,47385,6,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.4407951,-900,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,-18000,0,-18000,-18000,-8000,40,18900,6,9,0,1,1,0,1,0,0,0,1,0,0,0,2,1,0.1283302,-18000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,1499,-11601,1499,-11601,-11601,-11101,33,16590,5,12,0,1,0,1,1,0,0,0,0,1,0,0,2,2,0.1283302,-11601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,75000,75000,0,3199,3199,3199,3199,3199,3199,42,26985,4,14,0,1,0,1,1,0,0,0,0,0,1,0,3,3,0.273178,3199,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,6,-1494,6,-1494,-1494,3506,30,29478,5,13,0,1,0,1,1,0,0,0,0,0,1,0,3,3,0.2092901,-1494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,63000,51000,12000,610,-2240,610,-2240,9760,16813,44,31530,2,14,0,0,0,0,1,0,0,0,0,0,1,0,4,3,0.3866406,-2240,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,55000,18000,37000,1449,-2551,1449,-2551,34449,44924,41,48273,3,14,1,0,0,0,1,0,0,0,0,0,1,0,5,3,0.5315816,-2551,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4500,0,100000,30000,70000,46050,15050,50550,19550,89550,89550,29,37650,2,16,0,1,0,1,1,0,0,1,0,0,0,1,4,4,0.3524857,19550,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,32,24960,4,13,0,1,0,1,1,0,0,0,0,0,1,0,3,3,0.2092901,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,85000,64000,21000,256,-704,256,-704,20296,20296,33,45039,5,12,0,1,0,1,1,0,0,0,0,1,0,0,5,2,0.4407951,-704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,250,-10250,250,-10250,-10250,-8250,49,29898,5,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.2092901,-10250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,59000,41000,18000,499,199,499,199,18199,25749,40,3618,1,18,1,0,1,0,1,0,0,0,0,0,0,1,1,4,0.3536102,199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,999,999,999,999,999,999,55,12300,4,3,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1283302,999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,150000,25000,125000,1010,-190,1010,-190,124810,138653,43,47400,3,18,1,0,0,0,1,0,0,0,0,0,0,1,5,4,0.5315816,-190,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,90000,45000,45000,500,-2000,500,-2000,43000,43000,46,70830,4,12,0,1,0,1,1,0,0,0,0,1,0,0,6,2,0.5405443,-2000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
66000,0,300000,150000,150000,1251000,1239500,1317000,1305500,1455500,1655500,59,199041,3,16,0,1,0,0,1,0,0,1,0,0,0,1,7,4,0.5801663,1305500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,40000,0,40000,1299,-29,1299,-29,39971,43637,39,21621,2,15,1,0,1,0,1,0,0,0,0,0,1,0,3,3,0.491887,-29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,500,28,10200,2,11,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,95000,70000,25000,2500,-8500,2500,-8500,16500,16500,31,30315,4,13,0,1,0,0,1,0,0,0,0,0,1,0,4,3,0.3719455,-8500,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,60000,56000,4000,100,50,100,50,4050,4550,40,12120,4,12,1,0,1,0,1,0,0,0,0,1,0,0,2,2,0.4041266,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27000,0,300000,150000,150000,4319,2319,31319,29319,179319,208319,47,87720,2,12,0,1,0,0,1,0,0,1,0,1,0,0,7,2,0.5801663,29319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0,2000,0,2000,0,0,0,0,2000,2000,57,4140,3,4,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0.036628,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45000,0,300000,0,300000,1359,-841,46359,44159,344159,351159,52,33489,2,13,0,1,0,1,1,0,0,1,0,0,1,0,4,3,0.3524857,44159,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,40000,0,40000,0,-30000,0,-30000,10000,10000,27,1419,5,10,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0.062312,-30000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,127000,105000,22000,1400,-6600,1400,-6600,15400,19750,32,52041,1,16,1,1,1,0,1,0,0,0,0,0,0,1,6,4,0.6688337,-6600,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1475,0,0,0,0,3222,1172,4697,2647,2647,5897,36,34839,1,18,1,0,1,0,1,0,0,1,0,0,0,1,4,4,0.6739899,2647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,40000,33900,6100,50,-2550,50,-2550,3550,4550,47,21612,3,14,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0.2694195,-2550,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000,0,65000,0,65000,35000,34000,45000,44000,109000,109000,30,45948,2,17,1,1,0,1,1,0,0,1,0,0,0,1,5,4,0.7196674,44000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,38000,33000,5000,3000,-4800,3000,-4800,200,6800,52,26400,4,12,0,1,0,1,1,0,0,0,0,1,0,0,3,2,0.273178,-4800,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,400,-300,400,-300,-300,-300,25,24300,3,7,0,1,1,1,1,0,0,0,1,0,0,0,3,1,0.2092901,-300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,225,-17275,225,-17275,-17275,-17275,26,34830,1,18,0,0,0,0,1,0,0,0,0,0,0,1,4,4,0.3086649,-17275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,13200,13200,13200,13200,13200,13200,51,26280,1,16,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0.2060434,13200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,160000,0,160000,259,259,259,259,160259,167084,62,20622,1,16,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0.2694195,259,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54000,33900,20100,0,-1422,0,-1422,18678,18678,27,16488,6,11,0,1,0,1,1,0,0,0,1,0,0,0,2,1,0.1582553,-1422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55000,47000,8000,7,-4693,7,-4693,3307,30907,29,29532,4,16,0,1,0,1,1,0,0,0,0,0,0,1,3,4,0.273178,-4693,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,27,8400,3,12,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.0278493,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,46000,46000,0,2100,-7900,2100,-7900,-7900,-7900,52,22500,5,14,0,1,0,0,1,0,0,0,0,0,1,0,3,3,0.273178,-7900,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,0,0,8000,8000,8000,8000,8000,14743,40,24360,1,14,0,0,1,0,1,0,0,0,0,0,1,0,3,3,0.2060434,8000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,30000,0,30000,0,0,0,0,30000,30000,40,9630,5,12,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0.036628,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,25,14439,3,9,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0.1283302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,7500,5420,2080,242,-3158,242,-3158,-1078,-578,41,14040,2,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.143074,-3158,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,57000,46000,11000,600,-4400,600,-4400,6600,10100,31,21180,3,12,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0.2694195,-4400,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,10560,10560,10560,10560,10560,12893,36,21021,1,11,0,0,1,0,1,0,0,0,1,0,0,0,3,1,0.2060434,10560,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,66000,60000,6000,150,-126,650,374,6374,6374,33,17229,2,9,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0.143074,-126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,60000,4500,55500,1283,783,1283,783,56283,58283,52,15306,3,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,175000,0,175000,18298,17704,18298,17704,192704,192704,60,14442,4,14,0,1,0,1,1,0,0,0,0,0,1,0,2,3,0.1582553,17704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,24000,12000,12000,295,-3605,295,-3605,8395,8395,31,17127,2,12,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0.1582553,-3605,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,42500,42500,0,8600,8600,8600,8600,8600,17600,31,37089,3,16,0,1,0,0,1,0,0,0,0,0,0,1,4,4,0.3719455,8600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,37,17571,4,12,0,1,1,0,1,0,0,0,0,1,0,0,2,2,0.1283302,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,75000,50000,25000,900,0,900,0,25000,29670,40,28095,5,3,0,1,0,1,1,0,0,0,1,0,0,0,3,1,0.273178,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,35000,0,35000,0,-366,0,-366,34634,34634,48,12165,5,6,1,1,0,1,1,0,0,0,1,0,0,0,2,1,0.3623197,-366,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500,0,46000,46000,0,100,-10800,600,-10300,-10300,-10300,30,18042,5,12,0,1,1,0,1,0,0,1,0,1,0,0,2,2,0.1464927,-10300,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,47500,0,47500,40000,39600,40000,39600,87100,89100,60,13245,1,12,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0.143074,39600,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,9400,9200,9400,9200,9200,15075,39,55716,1,17,0,0,1,0,1,0,0,0,0,0,0,1,6,4,0.3169526,9200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8000,0,0,0,0,22600,22600,30600,30600,30600,50600,41,49758,3,12,0,1,0,1,1,0,0,1,0,1,0,0,5,2,0.3442089,30600,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,0,0,0,0,1568,1268,1668,1368,1368,5945,29,43281,3,12,0,1,0,1,1,0,0,1,0,1,0,0,5,2,0.3442089,1368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,2750,25,15456,1,6,0,0,1,0,1,0,0,0,1,0,0,0,2,1,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,3000,35,10710,1,12,0,0,1,0,1,0,0,0,0,1,0,0,2,2,0.1152104,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
