race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
White,1,38,3.1,NG,-1.69,0.770238095,0
White,1,39,2.8,NE,-0.44,0.754166667,1
White,1,40,3.6,NE,0.81,0.842857143,1
White,2,30,2.3,NE,0.01,0.594047619,1
White,2,40,3.3,NE,-1.5,0.814285714,1
White,1,42,3.8,NE,1.29,0.886904762,1
White,1,42,3.4,NE,-0.32,0.848809524,1
White,2,42,3.1,NE,2.39,0.820238095,1
White,2,37,3.3,MS,-1.15,0.776785714,1
White,2,41,3.5,GL,0.51,0.845833333,1
White,2,42,3.3,NE,-0.2,0.839285714,1
White,1,40,3.6,FW,0.23,0.842857143,1
Black,1,30,2.3,NE,-0.95,0.594047619,0
White,1,33,3.4,NG,-1,0.736309524,1
Black,2,35,3,NE,0.88,0.723214286,1
White,2,44,4,GL,-0.67,0.930952381,1
White,1,47,3.4,NE,-0.6,0.911309524,1
White,2,44,4,GL,0.24,0.930952381,1
White,2,39,3.8,GL,-0.98,0.849404762,1
White,2,48,3.4,GL,0.7,0.923809524,1
White,2,43,3.3,GL,-1.06,0.851785714,1
White,2,42,3.6,GL,1.54,0.867857143,1
White,1,45,3.7,GL,-0.07,0.914880952,1
Asian,2,41,3.3,GL,1.39,0.826785714,1
White,1,41,3.5,GL,-0.83,0.845833333,1
White,1,45,3.5,GL,-0.07,0.895833333,1
White,2,46,3.6,NE,1.85,0.917857143,1
White,1,47,3.5,GL,0.47,0.920833333,1
White,1,46,3.7,GL,0.08,0.927380952,1
White,2,44,3.6,GL,1.46,0.892857143,1
White,2,42,3.3,NE,0.77,0.839285714,1
White,1,44,3.3,GL,-0.15,0.864285714,1
White,1,48,3.7,GL,0.54,0.952380952,1
White,1,46,3.6,SE,-0.15,0.917857143,1
White,2,40,3.8,GL,0.93,0.861904762,1
White,2,42,3.5,NE,-0.52,0.858333333,1
Mexican,1,40,3.7,GL,-0.07,0.852380952,1
White,2,44,3.6,Mt,-1.44,0.892857143,1
White,2,45,3.4,SE,-0.15,0.886309524,1
White,2,41,3.9,GL,-0.15,0.883928571,1
White,2,41,3.7,GL,0.85,0.864880952,1
White,1,41,3.4,FW,0.85,0.836309524,1
White,2,44,3.4,MS,0.93,0.873809524,1
White,1,44,3.7,GL,0.54,0.902380952,1
White,2,45,3.3,GL,0.08,0.876785714,1
White,2,42,3.4,GL,0.08,0.848809524,1
White,2,45,3.6,GL,1.16,0.905357143,1
White,2,45,3.4,GL,1.99,0.886309524,1
White,2,47,3.3,GL,0.24,0.901785714,1
White,1,48,3.6,GL,0.08,0.942857143,1
White,2,43,3.8,GL,0.7,0.899404762,1
White,2,43,4.1,GL,1.77,0.92797619,1
White,1,44,3.4,GL,-1.44,0.873809524,1
White,2,41,3.7,NE,-0.21,0.864880952,1
White,2,42,3.5,GL,0.47,0.858333333,1
White,1,45,3.4,MS,0.62,0.886309524,1
White,2,43,3.9,GL,-0.07,0.908928571,1
Asian,1,44,3.4,NE,0.77,0.873809524,1
White,1,48,3.8,FW,0.54,0.961904762,1
White,1,44,3.8,GL,0.39,0.911904762,1
White,1,40,3.9,GL,-0.07,0.871428571,1
White,2,40,3.8,GL,0.62,0.861904762,1
Black,2,39,2.5,GL,-1.9,0.725595238,1
White,1,36,3.5,GL,-1.9,0.783333333,1
Black,2,28.5,3.6,GL,-1.36,0.699107143,1
White,1,47,3.4,SC,-0.75,0.911309524,1
White,2,42,3.1,FW,0.51,0.820238095,1
Black,2,33,3.3,GL,-1.36,0.726785714,1
White,2,46,3.7,Mt,0.7,0.927380952,1
White,1,47,3.2,GL,-0.15,0.892261905,1
Black,1,39,3.5,GL,-1.44,0.820833333,1
White,1,36.5,3.6,GL,0.39,0.799107143,1
Amerindian,2,30.5,3.6,GL,-1.29,0.724107143,1
Other,2,44,3.6,GL,-0.21,0.892857143,1
White,1,43,3.7,GL,1,0.889880952,1
White,2,43,3.5,GL,1.77,0.870833333,1
White,1,42,3.7,GL,-1.06,0.877380952,1
Black,1,30,3.6,GL,-0.67,0.717857143,1
White,2,43,3.5,NE,0.93,0.870833333,1
White,1,41,3.9,Mt,-0.15,0.883928571,1
White,2,45,3.5,GL,1.31,0.895833333,1
White,1,41.5,3.7,Mt,1.31,0.871130952,1
White,2,44,3.7,SE,-1.21,0.902380952,1
Asian,2,41,3.8,GL,-0.52,0.874404762,1
White,2,44,4,MS,1.08,0.930952381,0
White,1,42,3.5,FW,1.69,0.858333333,1
White,1,45,3.6,GL,-0.15,0.905357143,1
White,2,45,3.5,GL,-0.21,0.895833333,1
Black,1,32,3.3,GL,-3.04,0.714285714,1
Black,1,31,3.7,GL,-0.52,0.739880952,1
White,2,47,3.6,GL,-0.07,0.930357143,1
White,1,43,3.5,NE,-0.37,0.870833333,1
White,2,43,3.8,NE,1.54,0.899404762,1
White,2,47,3.4,GL,0.93,0.911309524,1
White,2,42,3.7,GL,0.24,0.877380952,1
White,1,46,3.5,NE,-0.52,0.908333333,1
White,1,41,3.6,GL,-0.67,0.855357143,1
White,2,47,3.8,GL,0.54,0.949404762,1
Asian,2,43,3.4,GL,0.54,0.861309524,1
Black,1,32,3.5,GL,-1.36,0.733333333,1
White,2,47,3.5,MS,0.7,0.920833333,1
Asian,1,39,3.3,GL,-1.13,0.801785714,1
Black,2,33,3.2,NE,-1.06,0.717261905,1
White,2,46,3.2,FW,1.23,0.879761905,1
White,2,44,3.8,MW,-0.21,0.911904762,1
White,1,46,3.7,GL,0.31,0.927380952,1
White,2,44,3.5,GL,0.24,0.883333333,1
Asian,2,44,3.3,NG,-1.52,0.864285714,1
White,1,42,3.5,NE,0.54,0.858333333,1
White,1,45,3.5,GL,-0.15,0.895833333,1
White,1,41,3.4,GL,-0.6,0.836309524,1
White,2,46,4,GL,1.31,0.955952381,1
Asian,2,42,3.6,GL,-0.21,0.867857143,1
White,2,38,3.9,GL,1.31,0.846428571,1
White,2,42,3.2,GL,0.16,0.829761905,1
White,1,47,3.4,GL,-1.29,0.911309524,1
White,2,47,3.6,GL,0.08,0.930357143,1
White,2,39,3.4,MW,0.59,0.811309524,1
White,2,42,3.6,MW,-0.5,0.867857143,1
White,2,38,3.4,SC,0.84,0.798809524,1
White,2,36,3.5,GL,-1.12,0.783333333,1
White,2,41,3,FW,0.57,0.798214286,1
White,2,39,2.8,NE,-0.8,0.754166667,1
White,2,40,3.3,MS,1.77,0.814285714,1
White,1,36,3.7,MW,0.7,0.802380952,1
White,2,39,2.9,GL,0.26,0.763690476,1
White,2,41,4,MW,0.09,0.893452381,1
White,2,36,3.2,MW,-0.18,0.754761905,1
White,2,36,3.5,GL,-0.01,0.783333333,1
White,1,36,3,NG,0.88,0.735714286,1
White,1,40,3.1,NE,-0.38,0.795238095,1
White,1,40,3.6,Mt,0.64,0.842857143,1
White,2,48,2.9,NE,2.22,0.876190476,1
White,2,42,3.6,MW,0.26,0.867857143,1
White,2,37,3.1,MS,-1.79,0.757738095,0
White,2,38,3,NG,0.09,0.760714286,1
White,1,35.5,3.6,MW,0.8,0.786607143,1
White,1,42,3.3,GL,0.14,0.839285714,1
White,1,43,3.2,MW,0.61,0.842261905,1
White,1,39,3.1,SE,-0.03,0.782738095,1
White,1,38,3.9,MW,-0.43,0.846428571,1
White,2,43,2.9,FW,-0.55,0.813690476,1
White,1,41,3.8,MW,0.86,0.874404762,1
White,1,44,3.3,GL,2.04,0.864285714,1
White,2,40,3.3,SE,1.62,0.814285714,1
White,2,40,2.9,NG,0.54,0.776190476,1
White,1,40,3.1,MS,-0.69,0.795238095,1
White,2,40,2.6,MW,-0.44,0.747619048,1
White,2,41,3.2,MS,0.54,0.817261905,1
White,1,44,2.5,NE,0.84,0.788095238,1
White,2,45,3.3,GL,0.48,0.876785714,1
White,2,36,3.8,MW,0.7,0.811904762,1
White,2,36,3.5,GL,-0.01,0.783333333,1
White,2,36,3.6,SC,-0.94,0.792857143,1
White,1,39.5,3.2,MW,0.76,0.798511905,1
White,2,41,2.8,GL,1.7,0.779166667,1
White,2,37,3.1,NE,-2.14,0.757738095,1
White,2,42,3,MW,-1.04,0.810714286,1
White,1,40,2.8,NE,-1.94,0.766666667,1
White,1,38,3.2,FW,0.73,0.779761905,1
White,1,37,3.9,MW,0.95,0.833928571,1
White,2,41,2.8,GL,-1.03,0.779166667,1
White,2,40,3.2,GL,-0.39,0.804761905,1
White,1,41,3.2,NE,0.75,0.817261905,1
White,2,39,3.4,MW,0.26,0.811309524,1
Black,1,31,3.3,MW,-0.59,0.701785714,1
White,2,35,3.4,MW,1.47,0.761309524,1
Asian,2,38,3.5,FW,0.89,0.808333333,1
White,1,41,3.2,MW,-0.19,0.817261905,1
White,2,42,3.4,MW,0.69,0.848809524,1
White,1,38,3.3,MW,0.56,0.789285714,1
White,1,38,3,MS,0.28,0.760714286,1
White,1,40,3.5,MW,-0.61,0.833333333,1
White,2,39,2.9,MW,0.58,0.763690476,1
White,1,42,3.1,MS,0.48,0.820238095,1
White,2,37,3.5,MW,-1.22,0.795833333,1
White,2,41,2.9,FW,2.07,0.788690476,1
White,2,42,2.7,SC,-0.19,0.782142857,1
White,1,43,2.8,MW,0.94,0.804166667,1
White,1,44,3.4,GL,1.09,0.873809524,1
White,2,38.5,3.6,NG,0.56,0.824107143,1
White,2,46,3.8,MW,-0.14,0.936904762,1
White,2,40,3,MW,-0.42,0.785714286,1
White,2,37,3.5,NE,0.11,0.795833333,0
White,1,31,3.6,MW,-0.24,0.730357143,1
Black,2,39,2.3,FW,-0.88,0.706547619,0
White,2,40.5,3,MS,0.07,0.791964286,1
White,2,39,3.3,NE,-1.67,0.801785714,1
White,2,40,2.8,MW,-1.66,0.766666667,1
White,1,38,3.3,MW,-1.19,0.789285714,1
White,1,36,3.5,SC,-1.03,0.783333333,1
Black,1,31,3.3,MW,-0.03,0.701785714,1
Other,2,41,3.2,FW,1.27,0.817261905,1
White,2,36.5,3.4,MS,1.49,0.780059524,1
White,2,35,3.6,NG,-0.21,0.780357143,1
White,2,40,2.7,MW,0.01,0.757142857,1
Black,2,30,2.4,MW,-0.45,0.603571429,1
White,1,39,3.2,GL,-0.65,0.792261905,1
White,1,37,2.9,MW,-1.53,0.738690476,1
White,2,40,2.8,SE,1.49,0.766666667,1
White,2,41,3.8,MW,1.26,0.874404762,1
White,2,40,3.1,GL,-0.88,0.795238095,1
White,2,41,3.5,FW,-0.04,0.845833333,1
White,1,42,2.8,NE,-0.56,0.791666667,1
White,1,39,4,MW,1.16,0.868452381,1
White,2,41,3,GL,-0.02,0.798214286,1
White,1,41,2.7,GL,-0.55,0.769642857,1
Black,1,34,3,MW,-0.47,0.710714286,1
White,2,40,3.7,MW,-0.36,0.852380952,1
Asian,2,42,3,GL,-0.59,0.810714286,1
Hispanic,2,30.5,3,SE,-1.52,0.666964286,0
White,2,40,3.3,GL,1,0.814285714,1
White,2,38.5,2.8,NG,-0.45,0.747916667,1
Black,1,33,2.9,FW,-0.02,0.688690476,1
White,2,42,3.8,MW,1.11,0.886904762,1
White,2,38,3.4,NE,0.02,0.798809524,1
White,2,39,2.8,MS,-0.56,0.754166667,1
White,1,39,3,MW,-0.13,0.773214286,1
White,2,42,2.9,GL,-0.5,0.801190476,1
Black,2,27,2.9,NE,-1.94,0.613690476,0
White,2,46,3,MS,0.17,0.860714286,1
Black,2,28,2.4,GL,-1.92,0.578571429,1
White,1,38.5,2.8,GL,-0.76,0.747916667,1
White,2,44,3.3,MW,1.13,0.864285714,1
White,1,37,3.3,FW,0.13,0.776785714,1
White,1,37,3.8,MW,0.13,0.824404762,1
White,2,43,3.4,MW,0.54,0.861309524,1
Black,2,31,3.1,MS,-0.19,0.682738095,1
White,1,39,3.2,SE,-0.8,0.792261905,1
Black,2,33,2.9,FW,-0.64,0.688690476,0
White,1,41,3.1,MS,0.59,0.807738095,1
Black,1,33,2.7,SE,-1.63,0.669642857,1
White,1,41,4,MW,1.45,0.893452381,1
White,2,43,2.5,SE,-0.5,0.775595238,0
White,1,37,3.5,MW,0.13,0.795833333,1
White,2,47,3.3,MW,0.79,0.901785714,1
White,2,40,3.5,MW,0.2,0.833333333,1
White,1,40,3.5,FW,-0.69,0.833333333,1
White,1,42,4,MW,0.07,0.905952381,1
White,1,40,3.6,NE,0.21,0.842857143,1
White,2,40,3.4,MW,1.17,0.823809524,1
White,1,40,2.9,MW,-0.11,0.776190476,1
White,1,39,3.4,MW,0.52,0.811309524,1
Hispanic,2,34,3.6,MW,-1.26,0.767857143,1
White,1,41,3.2,FW,-0.18,0.817261905,1
White,2,39,3.3,NE,-0.99,0.801785714,0
White,2,44,3.2,MW,1.46,0.854761905,1
White,2,38,3.1,MW,-1.21,0.770238095,1
Black,1,27,2.5,GL,-2.18,0.575595238,1
White,2,35.5,3.9,FW,1.08,0.815178571,1
White,2,43,3.4,MW,1.85,0.861309524,1
White,1,42,4,MW,0.51,0.905952381,1
Black,1,31,2.7,MS,-1.79,0.644642857,0
White,2,41,3,MW,-0.45,0.798214286,1
White,1,41,2.9,MW,-0.61,0.788690476,1
Other,2,35,3.9,MW,-0.62,0.808928571,1
White,2,40,3,MW,0.42,0.785714286,1
White,2,41,2.6,MS,-0.41,0.760119048,1
White,2,44,2.8,NE,1.55,0.816666667,1
White,1,38,3.1,FW,1.53,0.770238095,1
White,1,35,3.9,MW,0.5,0.808928571,1
White,1,44,3.9,GL,1.04,0.921428571,1
White,2,41,3,NG,-0.11,0.798214286,1
White,1,38,3.3,MW,-0.07,0.789285714,1
White,1,37,3.5,MW,-0.7,0.795833333,1
White,1,37,3.4,SC,1.02,0.786309524,1
White,2,40,3.9,MW,-0.19,0.871428571,1
White,2,41,2.9,SC,0.25,0.788690476,1
White,1,39,3.1,MS,-0.39,0.782738095,1
White,2,40,3.4,FW,0.18,0.823809524,1
White,1,39,3.9,GL,1.54,0.858928571,1
White,2,39,3.2,SE,-0.42,0.792261905,1
Asian,1,41,2.9,NE,-0.07,0.788690476,1
White,1,40,2.7,MS,1.05,0.757142857,1
White,2,42,3.3,MW,-0.35,0.839285714,1
White,1,42,2.8,MW,1.88,0.791666667,1
White,1,41,3.6,MW,2.34,0.855357143,1
White,1,42,2.8,MW,0.73,0.791666667,1
White,1,44,3.2,MW,1.68,0.854761905,1
White,1,39,2.9,MW,-0.92,0.763690476,1
White,1,39,3,MW,0.33,0.773214286,1
White,2,42,3.4,MW,0.38,0.848809524,1
White,1,43,3.3,SE,1.35,0.851785714,1
White,1,34,3.8,FW,-0.39,0.786904762,1
White,1,48,3.8,MW,1.2,0.961904762,1
White,1,40,3.6,MW,0.01,0.842857143,1
White,2,41,2.9,GL,0.56,0.788690476,1
Black,2,34,2.6,MW,-1.46,0.672619048,1
White,1,37,3.4,GL,0.44,0.786309524,1
White,2,38,3.6,MW,0.29,0.817857143,1
White,2,42,2.8,MW,-0.1,0.791666667,1
White,2,44,3.2,MW,-0.03,0.854761905,1
White,2,41,3.1,FW,0.8,0.807738095,1
White,2,38,3.6,MW,1.6,0.817857143,1
White,2,38.5,3.1,FW,0.31,0.776488095,1
White,2,41,3.1,FW,0.92,0.807738095,1
White,2,42,3.2,FW,0.34,0.829761905,0
Asian,2,34,3.5,FW,-1.02,0.758333333,1
White,1,39,3.2,FW,-0.07,0.792261905,1
White,2,46,2.3,FW,-0.27,0.794047619,1
Black,2,29,2.8,FW,0.04,0.629166667,1
Asian,1,29,3.3,FW,-0.67,0.676785714,0
Mexican,1,38,2.6,FW,-0.8,0.722619048,1
Asian,1,27,3.5,FW,-0.21,0.670833333,1
White,1,42,2.5,FW,-1.22,0.763095238,0
White,1,39,3.4,FW,1.54,0.811309524,1
White,1,40,2.9,FW,1.12,0.776190476,1
White,2,40,3.2,FW,-0.28,0.804761905,0
Mexican,1,34.5,3.1,FW,0.5,0.726488095,1
White,2,46,3.6,GL,-0.9,0.917857143,1
Black,2,38,3.2,GL,-1.38,0.779761905,1
White,1,47,3.4,SC,1.5,0.911309524,1
White,1,42,3.9,SE,0.16,0.896428571,1
Black,2,32,3.5,NE,-0.83,0.733333333,1
White,1,42,3.1,FW,0.2,0.820238095,1
White,1,40,3.7,SC,-1.76,0.852380952,1
White,1,44,4,GL,0.86,0.930952381,1
White,1,46,3.8,NE,-0.34,0.936904762,1
White,1,41,3.6,GL,-0.9,0.855357143,1
White,2,42,3.9,GL,1.07,0.896428571,1
White,1,43,3.8,GL,0.61,0.899404762,1
White,1,44,3.5,GL,-0.34,0.883333333,1
White,2,45,3,FW,0.61,0.848214286,1
White,2,48,3.4,MS,1.58,0.923809524,1
White,2,45,3.7,MS,-0.43,0.914880952,1
White,2,48,3.9,GL,0.9,0.971428571,1
White,1,48,3.8,GL,-0.18,0.961904762,1
White,2,45,3.8,GL,0.97,0.924404762,1
White,1,47,3.2,GL,-1.15,0.892261905,1
White,1,42,3.6,FW,-0.03,0.867857143,1
White,1,43,3.6,GL,-1,0.880357143,1
White,2,43,3.6,FW,0.14,0.880357143,1
White,1,47,3.1,GL,1.1,0.882738095,1
Asian,1,45,3.5,GL,0.21,0.895833333,1
White,2,47,3.4,GL,-0.85,0.911309524,1
White,2,48,3.5,Mt,1.48,0.933333333,1
White,1,39,3.5,FW,0.48,0.820833333,1
Black,1,33,3.5,GL,-1.15,0.745833333,1
Black,2,40,3.4,GL,-1.53,0.823809524,1
White,1,45,3.9,GL,0.52,0.933928571,1
White,2,45,3.7,MW,0.86,0.914880952,1
White,2,44,4,GL,1.29,0.930952381,1
White,1,28,3.9,FW,-0.48,0.721428571,1
White,1,44,3.9,GL,-1.07,0.921428571,1
White,2,39,3.8,FW,0.12,0.849404762,1
White,2,44,3.7,GL,0.29,0.902380952,1
White,1,41,3.7,SE,0.46,0.864880952,1
White,2,45,3.5,NE,-0.24,0.895833333,1
White,1,42,3.7,SE,0.82,0.877380952,1
White,1,45,3.6,NE,0.71,0.905357143,1
Asian,2,37,3,FW,-0.69,0.748214286,1
White,2,45,3.6,GL,-0.79,0.905357143,0
White,2,44,3.7,GL,-0.24,0.902380952,1
Asian,1,40,3.7,Mt,-1.66,0.852380952,0
White,1,43,3.4,GL,-1,0.861309524,1
Black,1,35,3,MS,-1.68,0.723214286,1
White,1,45,3.6,GL,0.25,0.905357143,1
White,1,41,3.8,GL,0.12,0.874404762,1
White,1,45,3.6,GL,1.33,0.905357143,1
White,1,39,3.6,SC,-0.58,0.830357143,1
White,1,48,3.6,GL,0.08,0.942857143,1
White,2,43,3.7,GL,0.35,0.889880952,1
Mexican,2,35,3.3,SE,-1.81,0.751785714,1
Black,1,28,3.1,FW,-0.96,0.645238095,1
White,2,48,3.1,GL,-1.95,0.895238095,0
White,1,43,3.5,NE,-0.94,0.870833333,1
White,1,41,3.9,GL,0.12,0.883928571,1
White,1,41,4,NE,0.63,0.893452381,1
White,1,46,3.8,GL,-0.07,0.936904762,1
Black,1,40,2.9,GL,-0.85,0.776190476,1
Puertorican,2,47,2.8,GL,-1.13,0.854166667,1
White,1,47,4,GL,0.65,0.968452381,1
Black,1,30,2.9,FW,-0.15,0.651190476,1
White,2,43,3.9,GL,0.57,0.908928571,1
Asian,1,44,3.5,NE,-0.58,0.883333333,1
White,2,44,3.5,FW,1.37,0.883333333,1
White,2,44,3.5,GL,0.06,0.883333333,1
White,2,48,3.5,SC,1.05,0.933333333,1
White,2,45,3.3,NE,0.88,0.876785714,1
White,2,40,3.5,FW,-0.44,0.833333333,1
White,2,42,3.9,GL,-0.07,0.896428571,1
White,2,43,3.8,NG,-0.51,0.899404762,0
White,1,42,3.7,FW,0.86,0.877380952,1
White,2,46,3.5,MS,-0.85,0.908333333,0
White,2,45,3.7,NE,-0.09,0.914880952,1
White,2,47,3.5,SE,0.82,0.920833333,1
White,1,45,3.6,SE,0.16,0.905357143,1
White,1,42,3.8,GL,-0.41,0.886904762,1
Mexican,1,40,3.1,Mt,-2.15,0.795238095,0
White,1,41,3.8,NE,-0.64,0.874404762,1
Asian,1,41,3.8,FW,-1.68,0.874404762,1
Mexican,2,45,3.4,NG,0.1,0.886309524,1
White,1,48,3.5,NE,0.5,0.933333333,1
White,2,41,3.6,GL,0.18,0.855357143,1
White,2,45,3.7,GL,1.26,0.914880952,1
White,1,41,3.4,FW,0.08,0.836309524,1
Asian,2,48,3.5,FW,1.11,0.933333333,1
White,1,40,3.7,GL,-1.62,0.852380952,0
Puertorican,2,40,3.2,NE,-0.34,0.804761905,1
White,2,43,3.7,GL,-0.92,0.889880952,1
White,2,47,3.5,GL,-0.49,0.920833333,1
White,1,46,4,Mt,0.86,0.955952381,1
White,1,46,3.9,GL,1.84,0.946428571,1
White,2,45,3.8,GL,0.57,0.924404762,1
White,2,44,2.8,FW,1.05,0.816666667,1
Puertorican,1,40,2.8,SE,-2.12,0.766666667,1
White,1,42,3.7,FW,-0.39,0.877380952,1
White,2,44,3.8,GL,1.16,0.911904762,1
White,2,47,3.7,GL,-1.3,0.939880952,1
White,1,43,3.9,GL,-0.03,0.908928571,1
White,1,47,3.7,FW,1.16,0.939880952,1
White,2,45,3.8,GL,-0.56,0.924404762,1
Amerindian,2,44,3,SC,-0.49,0.835714286,1
White,1,48,3.5,NE,0.93,0.933333333,1
Black,1,35,2.4,NE,-0.9,0.666071429,1
White,1,45,3.7,SC,-0.71,0.914880952,1
White,1,42,3.7,MS,-0.05,0.877380952,1
White,2,48,3.5,GL,1.26,0.933333333,1
White,2,44,3.8,FW,-0.39,0.911904762,1
Black,2,46,3.1,GL,-1.23,0.870238095,1
White,1,47,3.8,Mt,0.9,0.949404762,1
White,1,48,3.4,FW,-0.2,0.923809524,1
White,1,46,4,GL,0.78,0.955952381,1
White,1,42,3.9,NE,-1.3,0.896428571,1
White,2,43,2.6,FW,1.11,0.785119048,1
Asian,1,44,3.8,NE,1.29,0.911904762,1
Mexican,2,34,3.3,GL,-1.49,0.739285714,1
White,1,47,3.4,NG,0.31,0.911309524,1
White,2,45,3.7,MS,-0.2,0.914880952,1
White,2,41,3.8,GL,-0.28,0.874404762,1
Black,1,36,3.1,SE,-0.64,0.745238095,1
White,2,48,3.7,GL,-0.62,0.952380952,1
Other,1,37,3.5,FW,0.94,0.795833333,1
White,1,42,2.8,FW,-0.15,0.791666667,1
White,1,41,3.3,FW,0.16,0.826785714,1
White,2,40,2.9,FW,-1.45,0.776190476,0
White,2,37.5,3,FW,-1.13,0.754464286,1
White,2,33,2.7,FW,-0.33,0.669642857,1
White,1,39,3.7,FW,0.8,0.839880952,1
Mexican,1,42,3.2,FW,0.16,0.829761905,1
Asian,2,41,2.9,FW,1.16,0.788690476,1
Hispanic,2,33,2.8,FW,-0.96,0.679166667,1
White,2,42,2.9,FW,-0.56,0.801190476,1
Mexican,1,28,3.1,FW,-0.12,0.645238095,1
White,2,45,2.9,GL,0.16,0.838690476,1
White,2,42,2.5,GL,0.2,0.763095238,1
White,2,38,3.6,FW,-0.35,0.817857143,1
White,1,39,3.3,FW,1.41,0.801785714,1
White,1,44,3.2,FW,-0.16,0.854761905,1
White,2,42,3.4,FW,1.11,0.848809524,1
White,2,38,3.8,FW,0.93,0.836904762,1
White,1,39,3.6,FW,-0.41,0.830357143,1
White,2,45,3.5,FW,-0.02,0.895833333,1
Asian,2,32,3.3,FW,-0.91,0.714285714,1
White,1,40,3.5,FW,1.9,0.833333333,1
Asian,1,36,3.6,FW,1.08,0.792857143,1
White,2,41,3.3,FW,-0.9,0.826785714,1
Asian,2,35.5,3,FW,-0.57,0.729464286,1
White,1,40,3.3,FW,0.43,0.814285714,1
White,1,37,3.2,FW,0.64,0.767261905,1
Asian,1,37,3.5,FW,-0.96,0.795833333,1
White,2,41,2.9,FW,0.23,0.788690476,1
White,1,41,3.5,FW,1.56,0.845833333,1
Asian,1,41,3.4,FW,-0.07,0.836309524,1
White,2,45,2.6,FW,2.06,0.810119048,1
White,2,39,3.4,FW,0.64,0.811309524,1
Mexican,2,45,3.8,FW,0.83,0.924404762,1
White,2,43,2.6,FW,1.17,0.785119048,1
Hispanic,2,41,2.8,FW,-1.51,0.779166667,0
White,1,36,3.4,FW,0.11,0.773809524,1
White,1,37,3.6,FW,-0.07,0.805357143,1
Mexican,2,28,3,FW,-1.36,0.635714286,1
Black,1,35,2.5,FW,-1.01,0.675595238,1
White,2,40,3.3,FW,-0.52,0.814285714,1
White,2,41,3.1,FW,-0.87,0.807738095,1
White,2,44,3.1,FW,0.45,0.845238095,1
Asian,1,39,3,FW,0.37,0.773214286,1
White,1,39,3.4,FW,0.32,0.811309524,1
Asian,1,39,3.4,FW,0.78,0.811309524,1
White,2,40,3.4,FW,0.67,0.823809524,1
White,1,38,3.6,FW,1.25,0.817857143,1
White,2,41,3.4,FW,0.55,0.836309524,1
Black,1,31,3,FW,-1.05,0.673214286,0
White,1,45,2.9,FW,2.06,0.838690476,1
White,2,39,3.5,FW,1.2,0.820833333,1
White,2,42,2.4,FW,0.79,0.753571429,1
White,1,41,3.3,FW,2.08,0.826785714,1
White,1,44,3.4,FW,1.28,0.873809524,1
Other,2,35,2.5,FW,-1.08,0.675595238,0
White,1,37.5,3.3,FW,0.25,0.783035714,1
White,1,42,2.6,FW,1.21,0.772619048,1
White,1,40,3.2,FW,0.23,0.804761905,1
White,2,41,3.1,FW,-0.2,0.807738095,1
White,2,41,2.6,FW,-0.12,0.760119048,1
White,1,42,3,FW,0.39,0.810714286,1
White,1,41,3,FW,0.49,0.798214286,1
Asian,2,43,2.6,FW,0.64,0.785119048,1
White,1,41,3.2,FW,-0.38,0.817261905,0
Asian,1,35.5,3.4,FW,-1.2,0.767559524,1
Asian,2,42,3.2,FW,-1.02,0.829761905,0
White,2,36.5,3.3,FW,0.77,0.770535714,1
White,2,42,2.3,FW,-0.59,0.744047619,1
White,2,40,3.2,FW,0.86,0.804761905,1
White,1,42,3.5,FW,1.7,0.858333333,1
Asian,1,33,3.2,FW,-0.52,0.717261905,1
White,2,44,2.4,FW,-0.48,0.778571429,1
White,2,39,3.1,SC,0.67,0.782738095,1
White,2,44,4,FW,1.57,0.930952381,1
White,1,41,3.3,FW,-0.67,0.826785714,1
White,1,43,3.6,FW,0.69,0.880357143,1
Mexican,1,27,3.7,FW,-0.62,0.689880952,1
White,2,40,3.1,FW,-0.26,0.795238095,1
White,2,42,3,FW,0.33,0.810714286,1
White,1,42,3,FW,1.23,0.810714286,1
White,1,42,3.2,FW,-0.68,0.829761905,1
White,2,41,3,FW,-0.26,0.798214286,1
Asian,2,35,3.1,FW,-0.14,0.732738095,1
White,1,42,3.3,FW,-1.66,0.839285714,1
White,2,34.5,3.7,FW,0.67,0.783630952,1
White,1,40,3.5,FW,-0.14,0.833333333,1
White,2,45,2.9,FW,1.3,0.838690476,1
White,2,45,2.6,FW,0.8,0.810119048,1
Mexican,1,33,2.5,FW,-0.37,0.650595238,1
White,1,42,2.4,FW,-0.26,0.753571429,1
White,1,42,3,FW,-1.42,0.810714286,1
White,1,37,3.8,FW,0.62,0.824404762,1
White,2,36,3.2,FW,0.41,0.754761905,1
White,2,41,3.3,FW,1.05,0.826785714,1
White,1,39,3,FW,0.88,0.773214286,1
White,2,39,3.2,FW,1.31,0.792261905,1
Mexican,1,35,3,FW,-0.77,0.723214286,1
Asian,2,39,3.1,FW,-0.47,0.782738095,1
Asian,2,40,2.8,FW,-1.57,0.766666667,1
Mexican,2,34,3.2,FW,0.2,0.729761905,1
White,2,43,3.2,FW,-0.66,0.842261905,1
White,2,45,2.7,FW,-1.14,0.819642857,0
White,2,39,3.4,FW,0.31,0.811309524,1
Asian,2,30,3.3,FW,-0.41,0.689285714,0
Asian,2,44,2.6,FW,-0.85,0.797619048,0
White,2,39,3.5,FW,0.52,0.820833333,1
White,2,41,2.8,FW,-1.14,0.779166667,1
White,2,44,2.9,FW,0.13,0.826190476,1
